plot_id,lat,long,soil_C,a_ly_tk,ab_ly_tk,b_ly_tk,soil_Depth,生物量总量,abv_C,tree_H,Diam_C,comm,elv,dominant,slope_drg,slp_dir,slp_pos,mem
XXALYF090815051,49.24621500000,125.98247800000,9 ,13 ,33 ,22 ,68 ,4359.61920678000,2.17980960339,12.11046511630,13.62790697670,兴安落叶松人工林,343.00000000000,兴安落叶松,2,270,中
XXALYF090815052,49.24150300000,125.92260200000,9 ,14 ,13 ,19 ,46 ,5446.76161827000,2.72338080914,13.29000000000,14.14000000000,兴安落叶松人工林,321.00000000000,兴安落叶松,4,0,中
XXALYF090815067,49.76640300000,125.54656200000,5 ,8 ,23 ,27 ,58 ,7135.34524711000,3.56767262356,5.81208053691,7.47651006711,蒙古栎林,376.00000000000,蒙古栎,26,90,中上,有火烧
XXALYF090815068,49.76723800000,125.54566800000,13 ,15 ,13 ,22 ,50 ,4964.91760749000,2.48245880375,6.10047846890,5.93779904306,白桦林,358.00000000000,白桦,4,320,中下
XXALYF090817057,49.47738000000,126.77393300000,12 ,12 ,11 ,19 ,42 ,7473.19404182000,3.73659702091,10.25252525250,11.78787878790,红松林,536.00000000000,红松,8,0,中上,有择伐
XXALYF090817059,49.53820800000,126.78454700000,15 ,30 ,10 ,10 ,50 ,5480.21905812000,2.74010952906,9.56000000000,11.69333333330,白桦林,433.00000000000,白桦,3,260,中,间伐
XXALYF090817073,49.55586800000,126.64234800000,2 ,4 ,24 ,8 ,36 ,11299.81385530000,5.64990692765,7.57469879576,10.92771084340,蒙古栎天然林,504.00000000000,蒙古栎,20,285,上,未见人为干扰，土层薄，下层石质
XXALYF090817074,49.55618000000,126.64172300000,3 ,5 ,12 ,14 ,31 ,5936.73987675000,2.96836993838,6.50617283951,7.43827160494,桦木林,498.00000000000,白桦,20,308,中上,土层薄，下有实质
XXALYF090817075,49.55448300000,126.63717800000,12 ,7 ,6 ,9 ,22 ,5820.85078247000,2.91042539124,7.66326530612,9.46464646465,毛赤杨林,466.00000000000,白桦,3,东北
XXALYF090817077,49.53996500000,126.59898700000,4 ,11 ,20 ,24 ,55 ,8616.18873124000,4.30809436562,12.47014925370,12.62686567160,兴安落叶松人工林,501.00000000000,兴安落叶松,2,47,中下,地表可见较多石块
XXALYF090818079,49.63113300000,126.80410800000,4 ,9 ,39 ,17 ,65 ,3845.73977426000,1.92286988713,8.40845070423,7.82517482517,白桦林,432.00000000000,白桦,5,238,中,水湿
XXALYF090818080,49.63458300000,126.80850000000,3 ,5 ,26 ,11 ,42 ,4019.42565198000,2.00971282599,12.95942029050,13.15714285710,兴安落叶松人工林,420.00000000000,兴安落叶松,10,51,上,有间伐
XXALYF090818101,49.67478200000,126.97188700000,13 ,14 ,10 ,41 ,65 ,8345.99654518000,4.17299827259,14.76388888890,15.90277777780,兴安落叶松人工林,354.00000000000,兴安落叶松,4,280,中
XXALYF090818102,46.69975800000,126.98371800000,4 ,8 ,21 ,24 ,53 ,14892.29196390000,7.44614598195,6.57947019868,10.92052980130,蒙古栎天然林,435.00000000000,蒙古栎,0
XXALYF090818103,49.74312900000,127.12401300000,6 ,10 ,10 ,30 ,50 ,12829.31883010000,6.41465941505,6.50000000000,9.79605263158,白桦林,386.00000000000,白桦,3,220,中
XXALYF090818104,49.93256500000,127.40464300000,6 ,7 ,20 ,31 ,58 ,13342.02924930000,6.67101462465,14.42957746480,17.50704225350,樟子松、落叶松人工林,123.00000000000,兴安落叶松,0
XXALYF090819083,50.22287200000,126.89668500000,5 ,8 ,0 ,15 ,23 ,3271.20089991000,1.63560044996,7.42717391382,8.29347826087,白桦天然次生林,478.00000000000,白桦,5,270,中下
XXALYF090819087,50.22988500000,126.95124500000,3 ,7 ,10 ,25 ,42 ,9381.54972593000,4.69077486297,8.72649572650,11.22033898310,山杨天然次生林,397.00000000000,白桦,10,228,上
XXALYF090819088,50.18967800000,127.08343000000,3 ,7 ,6 ,18 ,31 ,7210.81798724000,3.60540899362,10.79687500000,12.08593750000,兴安落叶松人工林,356.00000000000,兴安落叶松,8,135,上,样地极湿，但无地表水
XXALYF090819105,50.35267200000,126.59550800000,6 ,7 ,20 ,22 ,49 ,7639.04384931000,3.81952192466,15.88095238100,22.26190476190,兴安落叶松樟子松人工林,304.00000000000,兴安落叶松,22,350,中下
XXALYF090819107,50.31110300000,126.68708000000,4 ,5 ,35 ,25 ,65 ,9731.26415813000,4.86563207907,10.89090909090,12.98181818180,次生白桦林,483.00000000000,白桦,5,245,中
XXALYF090819108,50.30663700000,126.69419200000,3 ,5 ,16 ,32 ,53 ,10758.91802970000,5.37945901485,9.27906976744,14.26436781610,白桦黑桦林,529.00000000000,白桦,7,240,中
XXALYF090822089,50.96472300000,127.00689500000,6 ,10 ,7 ,15 ,32 ,14367.37806370000,7.18368903185,5.94693877551,9.91428571429,蒙古栎林,215.00000000000,蒙古栎,22,271,中上
XXALYF090822090,50.92210200000,127.07343300000,2 ,4 ,0 ,7 ,11 ,11361.23789610000,5.68061894805,8.73369565217,11.04347826090,小叶章――白桦,305.00000000000,白桦,2,296,中
XXALYF090822092,50.79450800000,127.17713300000,7 ,8 ,8 ,26 ,42 ,6993.93438853000,3.49696719427,9.05714285529,12.03896103900,蒙古栎山杨林,138.00000000000,白桦,15,110,4
XXALYF090823094,50.67434800000,127.23526300000,2 ,3 ,12 ,41 ,56 ,9790.40307657000,4.89520153829,6.20000000000,11.82352941180,蒙古栎黑桦林,306.00000000000,蒙古栎,12,26,中
XXALYF090823095,50.62236800000,127.28622000000,17 ,20 ,25 ,15 ,60 ,5635.01873059000,2.81750936530,8.02200000048,9.77000000000,白桦林,272.00000000000,白桦,2,130,下
XXALYF090823096,50.53424200000,127.28106300000,5 ,9 ,14 ,20 ,43 ,3581.68845888000,1.79084422944,6.38863636508,7.31060606061,蒙古栎林,165.00000000000,蒙古栎,13,118,中
XXALYF090823098,50.31757000000,127.30961200000,13 ,15 ,0 ,5 ,20 ,4732.72045467000,2.36636022734,9.38157894737,8.76315789474,白桦林,238.00000000000,白桦,3,70,中下
XXALYF090824099,49.40734800000,127.18624000000,2 ,5 ,12 ,55 ,72 ,4480.01170701000,2.24000585351,7.44017094017,8.01709401709,蒙古栎林,298.00000000000,蒙古栎,12,110,中
XXALYF090824109,49.40154000000,127.22922000000,13 ,20 ,0 ,38 ,58 ,6416.40335133000,3.20820167567,8.54918032787,10.36885245900,蒙古栎紫椴林,254.00000000000,蒙古栎,30,24,中上
XXALYF090825110,49.18485500000,127.58112200000,3 ,7 ,16 ,36 ,59 ,14346.36194430000,7.17318097215,7.20297029703,10.65841584160,蒙古栎林,294.00000000000,蒙古栎,10,155,上
XXALYF090825111,49.22553700000,127.56520800000,2 ,4 ,2 ,29 ,35 ,5496.15503595000,2.74807751798,9.34645669291,9.18110236220,黑桦蒙古栎林,338.00000000000,蒙古栎,7,355,上
XXALYF090825112,49.22802700000,127.56680800000,9 ,15 ,20 ,8 ,43 ,6809.29518787000,3.40464759394,12.60416666670,12.69444444440,白桦林,336.00000000000,白桦,6,204,中
XXALYF090826113,49.45192200000,128.12944200000,6 ,10 ,30 ,20 ,60 ,8702.98023800000,4.35149011900,18.41948051890,17.63636363640,桦木林,135.00000000000,白桦,3,350,中下,距场部较近，毗邻农田，土层深厚，未见地下水
XXALYF110727102,48.12963500000,130.62315800000,6 ,10 ,0 ,7 ,17 ,13299.17106240000,6.64958553120,11.35185185190,15.48148148150,羊胡苔草平榛蒙古栎林,131.00000000000,蒙古栎,16,165,上,坡度大，土层薄，灌层发达，草本层不发达，无明显人为干扰
XXALYF110728001,46.22422000000,127.73366200000,2 ,4 ,14 ,22 ,40 ,10016.71956800000,5.00835978400,9.93199998220,11.88333333810,杂木林,171.00000000000,其他,5.5,西南,,择伐
XXALYF110728002,46.19378000000,127.64865800000,6 ,11 ,25 ,13 ,49 ,14094.38391370000,7.04719195685,12.77119564230,13.29891298390,蒙古栎椴树林,228.00000000000,蒙古栎,12,166,上,择伐 ，火烧
XXALYF110728003,46.18735700000,127.63836300000,4 ,10 ,0 ,18 ,28 ,13957.41120540000,6.97870560270,14.87118645850,16.50677967880,胡桃楸 水曲柳林,234.00000000000,其他,5,东,,无
XXALYF110728103,48.14990700000,130.64935300000,2 ,5 ,17 ,7 ,29 ,11329.07594400000,5.66453797200,13.07407407410,16.19444444890,羊胡苔草东北山梅花红松人工林,127.00000000000,红松,12,17,中,有清林，红松林伴生种更新良好并进入主林层
XXALYF110728104,48.06987000000,130.65171800000,9 ,13 ,12 ,7 ,32 ,16896.68933260000,8.44834466630,16.28500000240,21.45062501430,羊胡苔草刺五加冷杉红松林,197.00000000000,云冷杉,15,,中上,坡度大，土层薄，无明显的人为干扰。
XXALYF110728105,48.05471300000,130.64077300000,3 ,3 ,13 ,11 ,27 ,14891.51953870000,7.44575976935,12.37962962960,18.99259258200,虎耳草毛缘苔草东北山梅花杂木林,373.00000000000,其他,6,26,上,有抚育伐 林下红松 更新较好
XXALYF110728106,48.00707000000,130.72862500000,15 ,16 ,11 ,16 ,43 ,5314.29447058000,2.65714723529,11.82142857140,12.75178570410,塔头苔草水冬瓜赤杨林,81.10000000000,其他,10,北,,水湿但无明显积水，水曲柳，红松更新良好
XXALYF110729004,46.22531700000,127.85951200000,4 ,11 ,0 ,27 ,38 ,2941.53201321000,1.47076600661,8.18749996168,9.25410711765,黑桦山杨树林,160.00000000000,白桦,8.5,东北,,择伐，坟地。
XXALYF110729005,46.22243700000,127.86126700000,3 ,8 ,0 ,25 ,33 ,5073.37423099000,2.53668711550,9.50333333545,12.50111111010,樟子松山杨林,133.00000000000,白桦,30,275,中,重度择伐
XXALYF110729006,46.21353000000,127.86045000000,4 ,8 ,26 ,23 ,57 ,3613.45750193000,1.80672875097,7.94150944476,10.16792456610,山杨水曲柳林,148.00000000000,白桦,30,125,中,择伐  火烧　　人工干扰严重
XXALYF110729007,46.20826800000,127.86083700000,2 ,6 ,10 ,35 ,51 ,4993.02880467000,2.49651440234,13.97636362420,13.27818183470,白桦 山杨林,166.00000000000,白桦,5,283,中,择伐 人工干扰中
XXALYF110729008,46.19722000000,127.86133700000,16 ,25 ,15 ,6 ,45 ,3554.75759477000,1.77737879739,8.26777778731,9.18999999894,椴树林,150.00000000000,其他,6,293,中,清林  透光   择伐
XXALYF110729108,48.11121700000,130.74061000000,6 ,11 ,0 ,10 ,21 ,9111.88242331000,4.55594121166,9.32117646722,13.69058822740,蒙古栎 黑桦 红松 混交林,72.60000000000,蒙古栎,8,北偏东,下,有倒木 有伐桩
XXALYF110729111,47.74255200000,130.83569000000,7 ,16 ,0 ,0 ,16 ,8683.55411827000,4.34177705914,9.48222222858,12.55333332490,蒙古栎黑桦混交林,115.00000000000,蒙古栎,8,南,下,有伐木，有取土。
XXALYF110730012,46.24413800000,128.28434800000,5 ,8 ,0 ,27 ,35 ,3909.66842331000,1.95483421166,11.91186440190,12.32033901500,榆树水曲柳白桦林,225.00000000000,白桦,7,89,中,无。
XXALYF110730112,47.73041000000,130.88936300000,5 ,14 ,10 ,10 ,34 ,2490.70519870000,1.24535259935,6.85162790432,9.47674421931,羊胡子苔草平榛蒙古栎林,94.10000000000,蒙古栎,8,50,中,土壤瘠薄，有少量伐桩，临近农田。
XXALYF110730113,47.72935000000,130.87798300000,3 ,8 ,0 ,6 ,14 ,6051.50315394000,3.02575157697,4.17540983294,9.68639349547,蕨平榛蒙古栎林,140.00000000000,蒙古栎,9,295,上,临近矿山，有伐桩，土层薄。
XXALYF110731013,46.21564200000,128.33158000000,6 ,15 ,0 ,21 ,36 ,5439.25756971000,2.71962878486,10.87500001380,14.17500001650,水曲柳白桦林,128.00000000000,白桦,1,2,中
XXALYF110731016,46.17874500000,128.35290500000,8 ,18 ,0 ,20 ,38 ,3674.82784571000,1.83741392286,11.45208330950,12.34375001490,白桦榆树林,144.00000000000,其他,3.1818127632,102.99461365
XXALYF110731115,48.05300200000,130.29989300000,5 ,9 ,0 ,23 ,32 ,17425.31668880000,8.71265834440,13.93857143270,19.26857139040,猴腿蹄盖蕨红松冷杉林,377.00000000000,红松,8,388,中,有伐桩 灌木层不发达 草本层发达
XXALYF110731117,48.05340000000,130.30078500000,4 ,7 ,11 ,15 ,33 ,11313.94814680000,5.65697407340,13.83157895320,16.94736844610,毛缘苔草珍珠梅水冬瓜林,372.00000000000,白桦,5,350,下,无明显人为干扰。红松更新较好，灌草层不发达。
XXALYF110731118,48.04369500000,130.30559000000,8 ,14 ,15 ,15 ,44 ,23084.55925230000,11.54227962615,17.81818179650,27.91818188540,水金凤山梅花臭冷杉红松林,432.00000000000,红松,13,209,中,紧邻旅游点 有一些施工废弃物
XXALYF110731119,48.04454500000,130.30896200000,8 ,11 ,21 ,10 ,42 ,21337.64763200000,10.66882381600,18.53870970200,31.84516133030,羊胡子苔草毛榛枫华红松林,443.00000000000,红松,8,220,中上,邻近旅游点，灌木有清林
XXALYF110731119,48.04454500000,130.30896200000,8 ,11 ,21 ,10 ,42 ,21337.64763200000,10.66882381600,18.53870970200,31.84516133030,羊胡子苔草毛榛枫华红松林,443.00000000000,红松,8,220,中上,邻近旅游点，灌木有清林
XXALYF110801017,46.49405800000,128.48229700000,10 ,14 ,0 ,30 ,44 ,7720.35411973000,3.86017705987,12.33000002500,15.58250001670,春榆水曲柳林,225.00000000000,其他,3.8436682224,209.74488831,,无
XXALYF110801018,46.49280200000,128.48180200000,16 ,15 ,0 ,20 ,35 ,5078.75000542000,2.53937500271,10.60000003380,11.90694443380,胡桃楸 春榆林,219.00000000000,其他,2,183,中,无
XXALYF110801019,46.48516000000,128.48164700000,5 ,12 ,0 ,28 ,40 ,5010.72601728000,2.50536300864,13.33953492030,14.79302328690,白桦 春榆,233.00000000000,白桦,6.762860775,198.43495178,,无
XXALYF110801021,46.47463500000,128.47744500000,10 ,10 ,10 ,25 ,45 ,2960.08652097000,1.48004326049,12.90631580350,11.95263157390,白桦林,204.00000000000,白桦,1.6876049042,171.86990356,,无
XXALYF110801121,48.11483800000,130.15061700000,4 ,10 ,50 ,0 ,60 ,8505.55314053000,4.25277657027,10.12121212480,14.53787874450,凸脉苔草平榛白桦林,227.00000000000,白桦,8.11127949,254.74488831,,地势平坦，无明显人为干扰，天然落叶松已进入主林层，但较少。
XXALYF110801122,48.09436000000,130.15716000000,15 ,25 ,14 ,16 ,55 ,4211.53512703000,2.10576756352,7.47833332221,11.39000007310,黑桦次生林,224.00000000000,白桦,12,292,下,林下有人工种植红皮云杉幼苗
XXALYF110801123,47.83371800000,129.94796300000,24 ,16 ,18 ,17 ,51 ,8018.42765578000,4.00921382789,8.88666666667,11.42533334410,修氏苔草珍珠梅水冬瓜林,235.00000000000,其他,3.32143211,21.03751183,,形成塔头但无积水，临近农田，有少量伐桩。
XXALYF110801124,47.82836200000,129.96565700000,13 ,14 ,17 ,17 ,48 ,6259.02421477000,3.12951210739,8.95822785172,10.46875000000,乌苏里羊胡子辽东B木杂木林,216.00000000000,白桦,9,25,上,林下造林活动。
XXALYF110802024,46.44425000000,128.45181000000,20 ,22 ,0 ,18 ,40 ,5307.37007700000,2.65368503850,10.12361112900,11.38472221300,红皮云杉 白桦林,181.00000000000,白桦,1.721006155,33.690067291,,无
XXALYF110802126,47.71648800000,129.98925700000,6 ,11 ,14 ,11 ,36 ,10937.19685460000,5.46859842730,8.56184210275,13.23815790600,羊胡子苔草 蒙古栎 林,270.00000000000,蒙古栎,12,226,上,邻近农田 林下人工更新胡林子
XXALYF110802127,47.71110000000,129.99801800000,3 ,7 ,8 ,22 ,37 ,15894.87317610000,7.94743658805,20.08874999170,13.98624997140,羊胡子苔草平榛蒙古栎林,240.00000000000,蒙古栎,12,230,中上,邻近农田 但无明显干扰 林龄较大
XXALYF110802128,47.70703200000,130.00154000000,13 ,15 ,7 ,8 ,30 ,8507.34962292000,4.25367481146,10.19152537850,14.43050841960,修氏苔草大叶樟平榛白桦蒙古栎林,230.00000000000,白桦,7.5,222,中下,有火烧痕迹，有清林和林下人工更新落叶松
XXALYF110802129,47.68330200000,130.06578800000,4 ,7 ,0 ,17 ,24 ,4060.45826688000,2.03022913344,8.36202528809,9.91446542290,兴安落叶松人工林,215.00000000000,兴安落叶松,2,210,下,水湿地改造落叶松人工林
XXALYF110802130,47.68096000000,130.12874700000,5 ,6 ,0 ,10 ,16 ,3274.01570301000,1.63700785151,7.68709676496,8.65645158675,三棱苔草胡枝子白桦林,186.00000000000,白桦,5,164,中,百花幼林 应有取上
XXALYF110803025,46.70878300000,128.77506700000,2 ,5 ,0 ,22 ,26 ,7727.33284116000,3.86366642058,9.66250002384,10.22812499350,白桦山杨林,405.00000000000,白桦,2,103,下,择伐。
XXALYF110803026,46.20781200000,128.77440000000,6 ,17 ,0 ,20 ,37 ,3556.16212964000,1.77808106482,11.16153845800,9.16282050121,水曲柳 白桦林,162.00000000000,白桦,3.7086167336,45,,清林
XXALYF110803027,46.20310000000,128.77522800000,9 ,10 ,9 ,28 ,47 ,2809.08588742000,1.40454294371,10.01136365800,12.16136363420,春榆 水曲柳 林,165.00000000000,其他,15,西南,,无
XXALYF110803028,46.20338600000,128.77551300000,18 ,10 ,0 ,34 ,44 ,3082.83828615000,1.54141914308,9.72400001049,10.67000004770,蒙古栎紫椴林,143.00000000000,蒙古栎,20,87,下,无
XXALYF110803029,46.20154800000,128.77693500000,6 ,11 ,20 ,17 ,48 ,4466.09875418000,2.23304937709,11.40444447200,13.48666667940,白桦 水曲柳林,160.00000000000,白桦,4.315448761,96.340194702,,无
XXALYF110803131,47.73239500000,130.22075000000,2 ,4 ,8 ,9 ,21 ,6681.06664437000,3.34053332219,9.33617020668,11.78212770500,乌苏里羊胡子平榛山杨林,153.00000000000,白桦,5,300,中上,土层薄，贫瘠。无明显人为干扰，林下红皮云杉更新良好。
XXALYF110803132,47.72384000000,130.22522700000,4 ,9 ,0 ,23 ,32 ,8305.85012976000,4.15292506488,7.36974786109,10.59327735820,乌苏里羊胡子平榛蒙古栎林,178.00000000000,蒙古栎,18,290,上,坡度大，有伐桩，林下人工更新红松，红皮云杉
XXALYF110803133,47.67845200000,130.24140300000,4 ,8 ,17 ,10 ,35 ,6331.96956579000,3.16598478290,12.98114758630,13.27418029970,兴安落叶松人工林,207.00000000000,兴安落叶松,3,230,中下,灌草层不发达。
XXALYF110803135,47.67175800000,130.24598200000,20 ,17 ,0 ,20 ,37 ,3746.25865952000,1.87312932976,9.00227269259,12.30227274240,塔头苔草 绣线菊 白桦林,172.00000000000,白桦,8,东,,无明显人为干扰 有少量积水 灌木层不发达
XXALYF110803138,48.09400000000,130.15700000000,1 ,3 ,14 ,15 ,32 ,6586.27732003000,3.29313866002,10.01354162400,11.45312500500,羊胡子苔草平榛蒙古栎林,137.00000000000,蒙古栎,3,288,中,图层较厚 有抚育 蒙古栎 糠椴更新良好
XXALYF110804030,46.19585700000,128.78349200000,15 ,17 ,0 ,22 ,39 ,5555.76918506000,2.77788459253,11.11190479140,11.22738090580,水曲柳胡桃楸林,169.00000000000,其他,10,193,下,择伐。
XXALYF110804031,46.19305500000,128.78703100000,8 ,19 ,0 ,17 ,36 ,5986.15178485000,2.99307589243,10.23962273690,13.14339625160,紫椴 胡桃楸林,164.00000000000,其他,10,178,下,择伐
XXALYF110804032,46.18994700000,128.79054500000,12 ,29 ,0 ,11 ,40 ,4102.82516063000,2.05141258032,10.15087724990,11.62456139560,云杉林,146.00000000000,云冷杉,5.7302556038,184.76364136,,择伐。
XXALYF110805033,45.99155500000,129.14130800000,3 ,15 ,0 ,35 ,50 ,3858.77635279000,1.92938817640,8.88319147394,8.11914894936,山杨人工林,82.90000000000,白桦,2,西,,无
XXALYF110805036,46.00784000000,129.13521500000,3 ,10 ,0 ,24 ,34 ,6555.86403228000,3.27793201614,22.45820903780,15.90447761760,蒙古栎兴安落叶松林,96.20000000000,蒙古栎,2.71992326,195.25511169,,无
XXALYF110805037,46.00806700000,129.13611700000,5 ,17 ,0 ,49 ,65 ,8629.72597393000,4.31486298697,14.14835165360,13.10879122290,蒙古栎红松人工林,80.40000000000,蒙古栎,3,东南,,择伐。
XXALYF110805038,46.00842000000,129.13799700000,8 ,18 ,0 ,41 ,59 ,11695.61168090000,5.84780584045,15.98235288350,15.85147058960,蒙古栎林,93.30000000000,蒙古栎,2.05277514,35.53767776,,择伐。
XXALYF110805139,47.41321500000,129.75659700000,6 ,17 ,16 ,10 ,43 ,8098.37310519000,4.04918655260,11.42318838920,15.74782603720,修氏苔草珍珠梅白桦林,323.00000000000,白桦,3,340,下,林下人工更新落叶松已接近主林层
XXALYF110805141,47.40995700000,129.84182000000,6 ,12 ,10 ,36 ,58 ,16242.74787620000,8.12137393810,13.00952383830,18.71428563860,羊胡子苔草兴安杜鹃蒙古栎林,370.00000000000,蒙古栎,28,218,上,坡度大、土壤瘠薄，蒙古栎、红松自然更新良好，个别红松进入主林层，有雷击木，但未见大面积过火痕迹，有少量伐桩。
XXALYF110805142,47.40854300000,129.86324500000,7 ,13 ,24 ,15 ,52 ,14505.49301420000,7.25274650710,14.18317755580,14.00934581220,凸脉苔草毛榛山杨林,354.00000000000,白桦,24,244,上,坡度较大，有伐桩，林下红松更新较好，但高度较低
XXALYF110806041,46.25538500000,129.12101200000,19 ,27 ,0 ,16 ,42 ,14999.68260850000,7.49984130425,10.62125006910,11.50624998810,毛赤杨白桦林,158.00000000000,白桦,11.39565468,209.74488831,,择伐
XXALYF110806043,46.25319800000,129.12928300000,10 ,14 ,0 ,40 ,54 ,8987.20509323000,4.49360254662,10.80888888310,12.06555555930,蒙古栎林,144.00000000000,蒙古栎,11,193,中下,无
XXALYF110806045,46.24251200000,129.15058200000,2 ,7 ,0 ,41 ,48 ,7684.31454744000,3.84215727372,10.23000000540,11.47999998160,蒙古栎林,149.00000000000,蒙古栎,7,189,中下,择伐  清林
XXALYF110806046,46.23958500000,129.15535000000,16 ,39 ,0 ,15 ,54 ,7758.48562616000,3.87924281308,14.54615392130,15.26923075090,山杨人工林,163.00000000000,白桦,2,181,上,择伐
XXALYF110806145,47.13590800000,129.75683300000,12 ,26 ,44 ,0 ,70 ,4221.27684181000,2.11063842091,15.76790124400,10.58024694600,兴安落叶松人工林,278.00000000000,兴安落叶松,4,155,中下,退耕还林造林，林下无有事灌木，有抚育伐
XXALYF110806146,47.12662500000,129.75644700000,11 ,18 ,0 ,10 ,28 ,7279.81137784000,3.63990568892,10.28787879510,12.24545453900,乌苏里羊胡子蒙古栎林,288.00000000000,蒙古栎,26,258,上,坡度大，土层薄，但较肥沃，有林下人工更新红松
XXALYF110806147,47.09376300000,129.80268500000,14 ,26 ,0 ,39 ,65 ,4983.28375583000,2.49164187792,9.29879514281,8.98433742178,小叶章绣线菊白桦林,216.00000000000,白桦,4.22268724,196.38954163,,有抚育，人工跟新落叶松不成功
XXALYF110807047,46.32159500000,129.11196800000,13 ,16 ,0 ,23 ,38 ,6035.94655436000,3.01797327718,16.54918028100,14.62459016240,兴安落叶松人工林,162.00000000000,兴安落叶松,1.90915239,270,,择伐
XXALYF110807048,46.32152500000,129.11225300000,17 ,19 ,0 ,11 ,30 ,6037.75219689000,3.01887609845,17.35820888410,15.15970148260,白桦 兴安落叶松林,138.00000000000,白桦,2,,43,择伐
XXALYF110807049,46.31976300000,129.11591800000,16 ,26 ,0 ,16 ,42 ,7149.38144190000,3.57469072095,18.26376807170,16.25507246240,兴安落叶松 水曲柳 林,186.00000000000,兴安落叶松,3,173,中,择伐
XXALYF110807050,46.31719200000,129.12884200000,26 ,38 ,0 ,9 ,47 ,4673.93975016000,2.33696987508,13.52544121180,13.05882352940,兴安落叶松人工林,185.00000000000,兴安落叶松,3,245,下,择伐。
XXALYF110807054,46.31090500000,129.15570000000,12 ,11 ,0 ,34 ,45 ,5003.41082124000,2.50170541062,14.41264373950,13.02068966560,兴安落叶松人工林,145.00000000000,兴安落叶松,5,231,下,择伐。
XXALYF110807154,47.37468000000,130.21071700000,6 ,10 ,10 ,45 ,65 ,9579.86236859000,4.78993118430,11.29999996510,16.96774192520,红松人工林,186.00000000000,红松,14,251,中,有抚育伐、灌草层不发达
XXALYF110808059,46.45353000000,129.09741800000,10 ,21 ,33 ,0 ,54 ,7727.39396626000,3.86369698313,14.94197532280,13.48048780310,兴安落叶松白桦林,184.00000000000,兴安落叶松,3,284,中,择伐
XXALYF110808060,46.44617600000,129.09005900000,8 ,21 ,0 ,21 ,42 ,7857.86481315000,3.92893240658,15.03058821170,13.43882352040,兴安落叶松白桦林,199.00000000000,白桦,30,337,中,红松人工更新
XXALYF110808061,46.44555700000,129.08252800000,10 ,23 ,0 ,12 ,34 ,3803.58670049000,1.90179335025,18.94999998810,12.37083329760,白桦林,201.00000000000,白桦,2.43313885,168.69006348,,无
XXALYF110808062,46.44675300000,129.07746700000,14 ,33 ,21 ,10 ,63 ,5141.59256303000,2.57079628152,14.70705883640,11.87647059380,红皮云杉水曲柳林,204.00000000000,兴安落叶松,2,135,中,红松人工更新
XXALYF110808063,46.44601000000,129.09035300000,5 ,15 ,0 ,19 ,34 ,7978.81992356000,3.98940996178,13.67119997020,11.23999999620,兴安落叶松水曲柳林,193.00000000000,兴安落叶松,3.18181276,192.99461365,,择伐
XXALYF110808065,46.44978500000,129.09597000000,11 ,25 ,0 ,13 ,38 ,3452.79199376000,1.72639599688,14.97738095830,10.96428570290,兴安落叶松水曲柳林,199.00000000000,兴安落叶松,3,181,中,择伐
XXALYF110808156,47.53061300000,130.31111700000,11 ,16 ,23 ,9 ,48 ,7744.52591744000,3.87226295872,8.95094334854,10.85566041150,乌苏里羊胡子平榛蒙古栎林,134.00000000000,蒙古栎,2,348,中,坡中台地，有抚育，土层深厚，红皮云杉更新良好
XXALYF110808157,47.47356300000,130.29605000000,6 ,9 ,31 ,7 ,47 ,3980.94804954000,1.99047402477,11.19411767230,13.36029409660,兴安落叶松人工林,162.00000000000,兴安落叶松,2,308,上,有抚育 地势平坦 灌木层不发达
XXALYF110808161,47.59733300000,129.92562500000,14 ,8 ,23 ,0 ,31 ,13549.56361620000,6.77478180810,13.78928569100,14.53690474370,乌苏里羊胡子毛榛子红松林,324.00000000000,红松,5,148,下,有少量伐桩 邻近旅游点
XXALYF110808163,47.60690200000,129.93966500000,9 ,17 ,8 ,20 ,45 ,12150.47136120000,6.07523568060,18.43292680020,16.53048784440,乌苏里羊胡子毛榛红松林,294.00000000000,红松,22,190,中,有早年砍伐，坡度较大但土层深厚，红松数量很多，见已接近主林层。
